SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
136120,0,Cash loans,M,N,N,2,180000,675000,45108,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-13178,-412,-3298,-4494,,1,1,1,1,1,0,Laborers,4,1,1,WEDNESDAY,20,0,0,0,0,0,0,Business Entity Type 3,0.369466748,0.778237617,0.300107757,0.0134,0.0206,0.9677,0.558,0.0025,0,0.1034,0.0417,0.0833,0,0.0101,0.0127,0,0,0.0137,0.0213,0.9677,0.5753,0.0025,0,0.1034,0.0417,0.0833,0,0.011,0.0133,0,0,0.0135,0.0206,0.9677,0.5639,0.0025,0,0.1034,0.0417,0.0833,0,0.0103,0.013,0,0,reg oper account,block of flats,0.0114,Block,No,0,0,0,0,-454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
385283,0,Cash loans,M,Y,Y,0,225000,281673,21928.5,261000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-15161,-242,-4944,-2207,2,1,1,0,1,0,0,,2,1,1,SATURDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.307971939,0.633031641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
176458,0,Cash loans,F,N,N,0,71100,315000,15448.5,315000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-18993,-4701,-329,-2554,,1,1,1,1,0,0,,2,2,2,MONDAY,8,0,0,0,1,1,0,Business Entity Type 3,,0.697932172,0.347418227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
288453,0,Cash loans,F,Y,Y,1,112500,891000,26050.5,891000,Family,Working,Higher education,Separated,House / apartment,0.019101,-12055,-2916,-6201,-335,10,1,1,1,1,1,0,Core staff,2,2,2,TUESDAY,13,0,0,0,0,0,0,Bank,0.339872475,0.752419571,0.698667555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138026,1,Cash loans,M,Y,Y,0,161307,157500,6412.5,157500,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018801,-10974,-1815,-4587,-3166,13,1,1,1,1,0,0,Sales staff,1,2,2,WEDNESDAY,11,0,0,0,1,1,0,Trade: type 2,,0.405434401,0.089630669,0.0711,0.063,0.9801,0.728,0.0287,0,0.1379,0.1667,0.2083,0,0.0572,0.061,0.0039,0.0057,0.0725,0.0654,0.9801,0.7387,0.029,0,0.1379,0.1667,0.2083,0,0.0624,0.0635,0.0039,0.006,0.0718,0.063,0.9801,0.7316,0.0289,0,0.1379,0.1667,0.2083,0,0.0581,0.0621,0.0039,0.0058,reg oper account,block of flats,0.0649,"Stone, brick",No,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
434174,0,Cash loans,M,N,N,1,144000,592560,22090.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008866,-15916,-1090,-4113,-4611,,1,1,0,1,0,0,Drivers,3,2,2,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.339374862,0.6280312,0.735220999,0.0515,0.0821,0.994,,,0,0.2069,0.125,,0.0533,,0.0405,,0.0074,0.0525,0.0852,0.994,,,0,0.2069,0.125,,0.0545,,0.0422,,0.0078,0.052,0.0821,0.994,,,0,0.2069,0.125,,0.0543,,0.0412,,0.0076,,block of flats,0.0505,"Stone, brick",No,0,0,0,0,-6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362788,0,Cash loans,F,Y,Y,0,135000,604152,26739,540000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.02461,-17168,-2433,-2400,-685,8,1,1,0,1,0,0,Drivers,1,2,2,THURSDAY,14,0,0,0,0,0,0,Transport: type 3,,0.607796419,0.707699345,0.1107,0.0665,0.9791,0.7144,0.0109,0.016,0.1241,0.2,0.2417,0.1879,0.0871,0.0708,0.0147,0.0131,0.0735,0.0571,0.9782,0.7125,0.0077,0,0.1379,0.1667,0.2083,0.0194,0.0606,0.0513,0,0,0.0729,0.0676,0.9786,0.7115,0.0077,0,0.1379,0.1667,0.2083,0.0567,0.0581,0.0634,0.0116,0.0091,org spec account,block of flats,0.0448,"Stone, brick",No,2,0,2,0,-965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
443929,0,Cash loans,F,N,Y,0,63000,263686.5,15268.5,238500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006296,-18551,-2116,-1835,-1827,,1,1,1,1,0,0,Laborers,2,3,3,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.644246559,0.495665829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
446113,0,Cash loans,F,N,N,0,157500,380533.5,14098.5,328500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.003813,-22844,365243,-12925,-4652,,1,0,0,1,0,0,,2,2,2,FRIDAY,8,0,0,0,0,0,0,XNA,,0.352505868,0.554946769,0.0928,0.0999,0.9821,0.7552,0.1703,0,0.2069,0.1667,0.0417,0.0275,0.0756,0.0873,0,0.0332,0.0945,0.1036,0.9821,0.7648,0.1718,0,0.2069,0.1667,0.0417,0.0282,0.0826,0.091,0,0.0352,0.0937,0.0999,0.9821,0.7585,0.1714,0,0.2069,0.1667,0.0417,0.028,0.077,0.0889,0,0.0339,reg oper spec account,block of flats,0.0753,Panel,No,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344960,0,Cash loans,F,N,Y,0,135000,545040,20677.5,450000,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-19966,-1232,-8745,-3390,,1,1,0,1,0,0,Laborers,2,3,3,FRIDAY,13,0,0,0,0,1,1,Business Entity Type 3,,0.635483863,0.659405532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
164466,0,Revolving loans,M,N,Y,0,315000,135000,6750,135000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010006,-18012,-1468,-2987,-1540,,1,1,1,1,1,0,Core staff,2,2,2,WEDNESDAY,13,0,0,0,0,0,0,Emergency,,0.506807748,0.380799683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,-2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
239993,0,Cash loans,M,Y,Y,2,157500,954000,34398,954000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-14915,-298,-401,-708,7,1,1,0,1,0,1,,4,2,2,THURSDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.648168499,0.741261969,0.377404249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216203,0,Cash loans,M,Y,N,0,234000,454500,16452,454500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.035792,-12151,-1009,-5803,-2827,1,1,1,1,1,0,0,Laborers,1,2,2,THURSDAY,18,0,1,1,0,1,1,Business Entity Type 3,0.183775331,0.73356011,0.401407414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,-1411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408964,0,Cash loans,M,N,Y,0,103500,178290,19332,157500,Family,Working,Secondary / secondary special,Married,Rented apartment,0.035792,-18425,-742,-5792,-1883,,1,1,0,1,0,0,Low-skill Laborers,2,2,2,SATURDAY,10,0,0,0,0,1,1,Business Entity Type 2,,0.697756956,0.083917004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
332892,0,Cash loans,F,N,Y,0,112500,808650,23773.5,675000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.01885,-22109,-111,-10627,-3948,,1,1,0,1,0,0,Cleaning staff,1,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 2,,0.690070416,0.562060483,0.1732,0.2452,0.9856,,,0.2,0.1724,0.3333,,,,0.1019,,0.1944,0.1765,0.2545,0.9856,,,0.2014,0.1724,0.3333,,,,0.1061,,0.2058,0.1749,0.2452,0.9856,,,0.2,0.1724,0.3333,,,,0.1037,,0.1985,,block of flats,0.2011,Panel,No,1,0,1,0,-1634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269817,0,Cash loans,F,N,Y,0,202500,285453,15615,193500,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-9721,-1823,-179,-2382,,1,1,0,1,0,0,Core staff,2,2,2,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.565594072,0.56433308,0.659405532,0.0082,0,0.9627,0.49,0.0016,0,0.069,0.0417,0.0833,0.0508,0.0067,0.0086,0,0,0.0084,0,0.9628,0.51,0.0017,0,0.069,0.0417,0.0833,0.052,0.0073,0.009,0,0,0.0083,0,0.9627,0.4968,0.0017,0,0.069,0.0417,0.0833,0.0517,0.0068,0.0088,0,0,not specified,block of flats,0.0068,Wooden,Yes,3,0,3,0,-818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
445431,0,Cash loans,F,N,Y,0,99000,781920,31522.5,675000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-21131,365243,-3402,-420,,1,0,0,1,1,0,,2,3,3,TUESDAY,8,0,0,0,0,0,0,XNA,0.859255896,0.459097244,0.116124914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,-542,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
255792,0,Cash loans,F,N,Y,0,67500,310500,9310.5,310500,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.035792,-24602,365243,-5477,-4485,,1,0,0,1,0,0,,1,2,2,MONDAY,13,0,0,0,0,0,0,XNA,,0.569996516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
237848,0,Cash loans,M,N,N,0,247500,539100,29376,450000,Unaccompanied,State servant,Secondary / secondary special,Married,Office apartment,0.014464,-10244,-383,-4477,-2844,,1,1,0,1,0,0,Laborers,2,2,2,THURSDAY,4,0,0,0,1,1,0,Military,0.110102605,0.218880082,0.178760465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
253318,0,Cash loans,F,Y,Y,0,247500,472500,44766,454500,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.007305,-20906,365243,-1019,-552,0,1,0,0,1,0,0,,2,3,3,TUESDAY,14,0,0,0,0,0,0,XNA,,0.026546425,,0.018,0.0185,0.9851,0.796,0.0025,0,0.0345,0.1667,0.2083,0.0131,0.0147,0.0184,0,0,0.0179,0.018,0.9841,0.7909,0.0025,0,0.0345,0.1667,0.2083,0.0046,0.0156,0.0188,0,0,0.0182,0.0185,0.9851,0.7987,0.0025,0,0.0345,0.1667,0.2083,0.0134,0.015,0.0187,0,0,reg oper account,block of flats,0.016,"Stone, brick",No,2,0,2,0,-1247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275971,0,Cash loans,M,N,Y,0,67500,173092.5,12438,157500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.007305,-20158,365243,-458,-235,,1,0,0,1,1,0,,2,3,3,FRIDAY,8,0,0,0,0,0,0,XNA,0.457593519,0.641072765,0.280789574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-598,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
367536,0,Cash loans,F,N,Y,2,67500,862560,27823.5,720000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020246,-12839,-620,-4908,-4894,,1,1,0,1,0,0,Medicine staff,4,3,3,WEDNESDAY,11,0,0,0,0,0,0,School,0.399675253,0.335191354,0.000527265,0.0557,0.0466,0.9826,0.762,0.0398,0.08,0.069,0.3333,0.375,,0.0454,0.042,0,0,0.0567,0.0484,0.9826,0.7713,0.0402,0.0806,0.069,0.3333,0.375,,0.0496,0.0437,0,0,0.0562,0.0466,0.9826,0.7652,0.04,0.08,0.069,0.3333,0.375,,0.0462,0.0427,0,0,reg oper account,block of flats,0.0548,Panel,No,0,0,0,0,-2542,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
272773,0,Cash loans,M,N,N,0,112500,679500,30834,679500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008019,-11933,-1277,-6000,-3600,,1,1,1,1,0,0,Drivers,2,2,2,FRIDAY,18,0,0,0,0,0,0,Self-employed,,0.439152268,0.345784802,0.0619,0.0591,0.9876,0.83,0.0265,0,0.1379,0.1667,0.2083,0.0533,0.0504,0.0606,0,0,0.063,0.0613,0.9876,0.8367,0.0267,0,0.1379,0.1667,0.2083,0.0545,0.0551,0.0632,0,0,0.0625,0.0591,0.9876,0.8323,0.0267,0,0.1379,0.1667,0.2083,0.0542,0.0513,0.0617,0,0,not specified,block of flats,0.0622,Panel,No,1,1,1,1,-280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102318,0,Cash loans,M,Y,Y,0,112500,158301,15552,148500,Family,State servant,Secondary / secondary special,Married,House / apartment,0.04622,-24695,-2392,-14849,-4079,12,1,1,0,1,0,0,Security staff,2,1,1,THURSDAY,12,0,0,0,0,0,0,School,,0.305762612,,0.0165,,0.9781,,0.0019,0,0.069,0.0417,,,,0.015,,,0.0168,,0.9782,,0.002,0,0.069,0.0417,,,,0.0156,,,0.0167,,0.9781,,0.002,0,0.069,0.0417,,,,0.0153,,,,block of flats,0.0129,"Stone, brick",No,0,0,0,0,-417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
117385,0,Cash loans,F,Y,N,1,135000,927000,24583.5,927000,Other_A,Commercial associate,Higher education,Civil marriage,House / apartment,0.031329,-11978,-739,-11928,-566,10,1,1,0,1,0,0,Sales staff,3,2,2,FRIDAY,12,0,0,0,0,1,1,Business Entity Type 3,0.437252201,0.427334722,0.499272015,0.0557,0,0.9762,0.5784,0.0079,0,0.1207,0.1042,0.0833,0.0551,0.0067,0.0505,0,0,0.0084,0,0.9692,0.5949,0.0079,0,0.0345,0.0417,0.0833,0.0233,0.0073,0.0069,0,0,0.0562,0,0.9762,0.584,0.0079,0,0.1207,0.1042,0.0833,0.056,0.0068,0.0514,0,0,not specified,block of flats,0.0742,Wooden,Yes,3,0,2,0,-297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
347096,0,Cash loans,M,N,Y,2,184500,675000,37692,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014464,-11606,-1953,-5652,-3893,,1,1,1,1,1,1,,4,2,2,SATURDAY,6,0,0,0,0,1,1,Transport: type 2,0.297453342,0.019669456,0.401407414,0.0928,0.1105,0.9871,,,0,0.2069,0.1667,,0.0578,,0.0891,,0,0.0945,0.1147,0.9871,,,0,0.2069,0.1667,,0.0592,,0.0928,,0,0.0937,0.1105,0.9871,,,0,0.2069,0.1667,,0.0588,,0.0907,,0,,block of flats,0.07,"Stone, brick",No,0,0,0,0,-838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342602,0,Cash loans,M,Y,Y,0,202500,269550,13095,225000,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.018634,-23243,365243,-10759,-4814,6,1,0,0,1,0,0,,2,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,,0.658501931,0.725276435,,,0.9737,,,,,,,,,0.0099,,,,,0.9737,,,,,,,,,0.0103,,,,,0.9737,,,,,,,,,0.01,,,,,0.0082,,No,1,0,1,0,-1025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291572,0,Cash loans,M,Y,Y,0,180000,277969.5,22090.5,229500,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,With parents,0.009175,-10000,-1715,-4851,-2665,5,1,1,0,1,1,0,Laborers,1,2,2,TUESDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.713367999,,0.1345,0.1091,0.9791,,,0,0.2759,0.1667,,,,0.1196,,0.0389,0.1366,0.1132,0.9791,,,0,0.2759,0.1667,,,,0.1246,,0.0412,0.1358,0.1091,0.9791,,,0,0.2759,0.1667,,,,0.1217,,0.0397,,block of flats,0.094,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
386231,0,Cash loans,M,Y,N,2,67500,238500,15372,238500,Family,Working,Secondary / secondary special,Married,Municipal apartment,0.031329,-9358,-2178,-2161,-2046,11,1,1,1,1,0,0,Drivers,4,2,2,SATURDAY,8,0,0,0,0,0,0,Agriculture,,0.254759957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
402131,0,Cash loans,M,N,N,0,157500,254700,20250,225000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.016612,-8850,-711,-8786,-1350,,1,1,0,1,0,1,,1,2,2,TUESDAY,18,0,0,0,0,0,0,Industry: type 7,0.384705447,0.624617555,0.538862707,0.3134,0.2808,0.9861,,,0.36,0.3103,0.3333,,0.2262,,0.3559,,0.0085,0.3193,0.2914,0.9861,,,0.3625,0.3103,0.3333,,0.2314,,0.3708,,0.0091,0.3164,0.2808,0.9861,,,0.36,0.3103,0.3333,,0.2302,,0.3623,,0.0087,,block of flats,0.3594,Panel,No,0,0,0,0,-695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
347518,0,Cash loans,M,N,N,0,186885,720000,18990,720000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.015221,-8361,-640,-8221,-787,,1,1,1,1,0,0,,1,2,2,WEDNESDAY,13,1,1,0,1,1,0,Trade: type 1,0.393559721,0.517390528,0.424130311,0.1227,,0.9786,,,0,0.2759,0.1667,,,,0.1131,,0.0044,0.125,,0.9786,,,0,0.2759,0.1667,,,,0.1178,,0.0046,0.1239,,0.9786,,,0,0.2759,0.1667,,,,0.1151,,0.0045,,block of flats,0.1218,Panel,No,5,2,5,1,-8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105092,0,Revolving loans,F,N,Y,0,72000,225000,11250,225000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.009657,-15731,-1421,-2578,-2654,,1,1,0,1,1,0,Private service staff,1,2,2,FRIDAY,9,0,0,0,0,0,0,Self-employed,0.695725968,0.534535852,0.133429254,0.1031,0.1116,0.9776,0.694,0,0,0.1724,0.1667,0.2083,0.0475,0.0841,0.061,0,0,0.105,0.1158,0.9777,0.706,0,0,0.1724,0.1667,0.2083,0.0486,0.0918,0.0635,0,0,0.1041,0.1116,0.9776,0.6981,0,0,0.1724,0.1667,0.2083,0.0483,0.0855,0.0621,0,0,org spec account,block of flats,0.0746,Panel,No,0,0,0,0,-487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
450842,0,Cash loans,F,Y,N,0,135000,1082214,29758.5,945000,Unaccompanied,Working,Higher education,Married,House / apartment,0.018029,-10937,-290,-2074,-2350,17,1,1,0,1,0,0,Laborers,2,3,3,SUNDAY,5,0,0,0,0,0,0,Electricity,0.096868529,0.614049316,0.379100485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
361799,0,Cash loans,F,N,Y,0,153000,1190340,66595.5,1125000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.04622,-22029,365243,-7126,-3749,,1,0,0,1,0,0,,2,1,1,TUESDAY,12,0,0,0,0,0,0,XNA,,0.687914943,0.835776516,0.0278,0,0.9687,,,0,0.1034,0.0833,,0,,0.0284,,0.0055,0.0284,0,0.9687,,,0,0.1034,0.0833,,0,,0.0296,,0.0058,0.0281,0,0.9687,,,0,0.1034,0.0833,,0,,0.0289,,0.0056,,block of flats,0.0262,Block,No,5,0,5,0,-581,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
401893,1,Cash loans,F,N,Y,0,90000,298512,17266.5,270000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.001417,-11426,-2941,-1394,-1403,,1,1,1,1,1,0,Sales staff,2,2,2,THURSDAY,11,0,0,0,1,1,1,Trade: type 7,,0.060701234,0.203252114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
454907,0,Cash loans,F,N,N,0,60750,675000,19737,675000,Unaccompanied,State servant,Secondary / secondary special,Widow,House / apartment,0.015221,-18142,-1244,-8301,-1671,,1,1,0,1,0,0,Medicine staff,1,2,2,WEDNESDAY,9,0,0,0,0,1,1,Medicine,0.583165102,0.649058221,0.456109739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
438679,0,Cash loans,M,Y,Y,2,180000,327024,21982.5,270000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.031329,-14630,-1158,-711,-1586,4,1,1,0,1,0,0,Cooking staff,4,2,2,TUESDAY,11,0,0,0,0,0,0,Restaurant,,0.546109505,,,,0.9826,,,,,,,,,0.1137,,,,,0.9826,,,,,,,,,0.1184,,,,,0.9826,,,,,,,,,0.1157,,,,,0.1061,,No,0,0,0,0,-439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
